path,user_prompt,chatGPT_eval
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-220/2972,"topic 1: kentucky, virginia, state, governor, davis, served, president, elected, law, west_virginia
topic 2: clark, comic, batman, comics, adams, strip, character, series, book, max
topic 3: episode, office, jim, dwight, michael, pam, series, andy, season, received
topic 4: plants, plant, tree, leaves, trees, flowers, species, garden, flower, gardens
topic 5: open, final, murray, tournament, won, round, match, lost, world, sets
topic 6: island, islands, bay, sea, coast, lighthouse, mainland, south, shore, north
topic 7: food, wine, meat, chicken, beer, cheese, cooking, bacon, dishes, served
topic 8: school, students, education, schools, college, university, student, year, program, president
topic 9: film, films, production, director, movie, scene, released, release, script, scenes
topic 10: research, nuclear, physics, professor, work, science, director, scientific, war, atomic",1
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-220/2972,"topic 1: campaign, election, presidential, republican, president, candidate, mccarthy, nomination, senator, democratic
topic 2: war, brigade, unit, korean, forces, support, operations, combat, training, operation
topic 3: glee, episode, club, rachel, number, song, kurt, songs, viewers, performance
topic 4: light, liquid, phase, crystal, surface, patterns, field, crystals, phases, optical
topic 5: open, final, murray, tournament, won, round, match, lost, world, sets
topic 6: highway, north, state, michigan, road, east, street, runs, near, south
topic 7: game, games, video, player, development, released, team, players, release, gameplay
topic 8: storm, damage, hurricane, people, flooding, rainfall, million, state, winds, damaged
topic 9: texas, florida, taylor, louisiana, new_orleans, houston, mississippi, alabama, mobile, galveston
topic 10: police, drug, crime, killed, members, criminal, arrested, gang, bomb, officers",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-220/2972,"topic 1: story, stories, novel, fiction, published, series, magazine, science, novels, short
topic 2: units, system, newton, force, mass, unit, metric, constant, measure, kilogram
topic 3: ride, coaster, train, roller, park, riders, track, feet, trains, station
topic 4: king, royal, son, prince, duke, hungary, death, reign, father, kingdom
topic 5: government, soviet, president, military, minister, party, country, soviet_union, foreign, state
topic 6: station, line, railway, services, trains, service, platform, london, stations, opened
topic 7: carey, christmas, usher, mariah, album, song, holiday, remix, santa, felt
topic 8: time, new, later, began, following, year, end, despite, took, day
topic 9: smith, peter, fringe, olivia, walter, universe, euro, coins, parallel, series
topic 10: west, song, hop, hip, album, rap, track, music, jay-z, video",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-220/2972,"topic 1: episode, series, simpsons, episodes, season, voice, character, animated, characters, homer
topic 2: park, area, lake, trail, land, forest, species, acres, areas, near
topic 3: beyoncé, brown, video, love, wrote, world, performance, noted, dance, magazine
topic 4: mountain, ice, volcano, summit, volcanic, years, lava, activity, eruption, high
topic 5: creek, river, watershed, feet, dam, miles, water, basin, mouth, trout
topic 6: work, published, wrote, works, book, history, writing, literary, isbn, literature
topic 7: man, marvel, films, character, robot, comic, universe, men, rogers, mega
topic 8: star, episode, trek, series, enterprise, season, crew, ship, space, generation
topic 9: canada, canadian, ontario, montreal, williams, province, provincial, alberta, toronto, government
topic 10: episode, office, jim, dwight, michael, pam, series, andy, season, received",1
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-220/2972,"topic 1: croatia, croatian, ottoman, italian, bulgarian, serbian, italy, serbia, yugoslavia, bulgaria
topic 2: species, body, like, animals, cells, form, organisms, food, known, eggs
topic 3: tour, concert, stage, cyrus, performance, live, shows, performed, set, dvd
topic 4: tropical, storm, cyclone, system, mph, winds, depression, day, january, south
topic 5: campaign, election, presidential, republican, president, candidate, mccarthy, nomination, senator, democratic
topic 6: life, like, man, way, described, world, character, people, time, love
topic 7: character, relationship, storyline, susan, mercedes, later, love, tells, soap, mike
topic 8: regiment, brigade, men, attack, fire, wounded, line, artillery, day, infantry
topic 9: ship, guns, inch, inches, gun, feet, long, deck, ships, tons
topic 10: car, vehicle, cars, vehicles, engine, design, model, production, new, models",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-220/2972,"topic 1: use, high, time, water, small, usually, surface, low, long, large
topic 2: tour, concert, stage, cyrus, performance, live, shows, performed, set, dvd
topic 3: album, song, songs, recorded, recording, version, band, guitar, released, music
topic 4: years, later, life, family, time, father, born, death, early, died
topic 5: music, soundtrack, game, album, tracks, released, original, series, final_fantasy, square
topic 6: game, hero, guitar, songs, games, mortal, series, players, music, band
topic 7: beyoncé, brown, video, love, wrote, world, performance, noted, dance, magazine
topic 8: season, baseball, team, league, played, games, manager, career, players, game
topic 9: new_york, washington, american, new_york_city, new_jersey, philadelphia, pennsylvania, united_states, hamilton, manhattan
topic 10: island, islands, bay, sea, coast, lighthouse, mainland, south, shore, north",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-220/2972,"topic 1: song, video, number, single, chart, music, performed, track, love, hot
topic 2: regiment, brigade, men, attack, fire, wounded, line, artillery, day, infantry
topic 3: henry, king, england, pope, bishop, edward, robert, richard, english, abbey
topic 4: album, number, released, chart, songs, copies, single, release, billboard, music
topic 5: century, early, new, world, time, number, major, years, known, including
topic 6: salt, chemical, metal, metals, group, elements, water, hydrogen, acid, radiation
topic 7: company, million, business, billion, financial, bank, companies, management, money, year
topic 8: game, games, nintendo, player, series, released, japan, mario, version, characters
topic 9: gun, guns, fort, artillery, war, battery, france, invasion, military, defences
topic 10: use, high, time, water, small, usually, surface, low, long, large",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-220/2972,"topic 1: team, medal, national, won, women, world, silver, games, gold, summer
topic 2: tropical, storm, depression, hurricane, season, september, august, july, mexico, system
topic 3: species, ants, bees, workers, colony, larvae, insects, nest, colonies, nests
topic 4: game, games, video, player, development, released, team, players, release, gameplay
topic 5: god, theory, nature, science, human, world, philosophy, argument, moral, evolution
topic 6: animals, spiders, animal, prey, species, spider, zoo, females, males, camouflage
topic 7: gaga, spears, video, dance, britney, music, born, way, lady_gaga, pop
topic 8: doctor, amy, episode, series, time, rose, tardis, bbc, filmed, river
topic 9: language, english, word, languages, words, use, speech, meaning, speakers, spoken
topic 10: police, murder, death, said, found, body, case, crime, later, killer",1
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-240/2972,"topic 1: album, number, released, single, chart, copies, release, songs, billboard, music
topic 2: guns, ships, class, tons, long, turrets, design, gun, war, ship
topic 3: mountain, ice, volcano, summit, volcanic, lava, years, activity, eruption, mount
topic 4: internet, online, halo, twitter, computer, site, users, digital, video, website
topic 5: jack, liz, tracy, nbc, rock, episode, fey, jenna, kenneth, comedy
topic 6: wine, beer, salt, alcohol, drink, production, brewery, produced, region, regions
topic 7: house, building, property, built, historic, town, located, land, district, local
topic 8: swift, week, ending, country, love, video, number, fearless, speak, hot
topic 9: french, ships, british, fleet, ship, captain, admiral, squadron, battle, gun
topic 10: ship, german, destroyer, convoy, war, ships, april, destroyers, september, transferred",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-240/2972,"topic 1: street, chicago, city, avenue, new_york, mall, center, new_york_city, area, illinois
topic 2: museum, library, collection, art, collections, exhibition, public, million, history, gallery
topic 3: ships, british, german, admiral, battle, cruiser, fire, cruisers, inch, japanese
topic 4: scully, mulder, episode, files, agents, television, fox, later, households, gillian_anderson
topic 5: line, railway, train, service, passenger, route, trains, rail, lines, railroad
topic 6: race, oxford, cambridge, boat, blues, crew, time, won, crews, lengths
topic 7: police, government, people, rights, protests, strike, protest, violence, workers, said
topic 8: government, war, military, political, state, power, support, country, control, independence
topic 9: championship, match, team, wrestling, tag, defeated, title, episode, wwe, time
topic 10: hurricane, storm, tropical, september, winds, mph, season, damage, august, depression",1
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-240/2972,"topic 1: game, nba, season, points, team, games, rebounds, player, players, basketball
topic 2: october, new, january, april, november, march, september, december, july, announced
topic 3: road, route, north, east, state, highway, intersection, areas, continues, heads
topic 4: bach, movement, movements, music, major, bass, text, work, composed, second
topic 5: game, games, development, team, video, released, release, time, project, players
topic 6: published, work, works, novel, literary, writing, wrote, literature, writer, stories
topic 7: chart, christmas, cyrus, song, latin, album, songs, number, year, week
topic 8: song, songs, music, recorded, blues, recording, jazz, album, morrison, country
topic 9: story, comic, stories, comics, series, published, magazine, fiction, book, issue
topic 10: emperor, chinese, han, dynasty, china, court, bce, song, capital, imperial",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-240/2972,"topic 1: brigade, unit, units, support, operations, war, forces, operation, training, combat
topic 2: film, production, script, scene, filming, cast, release, role, scenes, movie
topic 3: research, nuclear, physics, work, professor, science, scientific, director, war, project
topic 4: smith, massachusetts, boston, governor, adams, walker, new_york, colonial, maine, new_hampshire
topic 5: olympics, seconds, round, heat, athletes, event, summer, beijing, august, ranked
topic 6: film, disney, animated, animation, story, studio, toy, characters, beast, feature
topic 7: bach, movement, movements, music, major, bass, text, work, composed, second
topic 8: season, series, episodes, episode, television, cast, second, finale, viewers, seasons
topic 9: time, new, number, years, considered, end, long, despite, use, later
topic 10: church, god, christian, religious, christ, jesus, faith, catholic, members, churches",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-240/2972,"topic 1: match, event, triple, ring, raw, edge, michaels, wwe, title, championship
topic 2: wine, beer, salt, alcohol, drink, production, brewery, produced, region, regions
topic 3: rights, amendment, act, state, states, law, congress, federal, constitution, united_states
topic 4: maryland, game, season, team, football, record, bowl, games, teams, coach
topic 5: parker, stone, south_park, stan, kyle, said, boys, episode, kenny, comedy
topic 6: memorial, war, statue, monument, cemetery, sculpture, memorials, fountain, site, ceremony
topic 7: wind, weather, air, pressure, surface, cyclones, low, tropical, cyclone, water
topic 8: company, million, business, billion, bank, financial, companies, firm, investment, largest
topic 9: championship, match, team, wrestling, tag, defeated, title, episode, wwe, time
topic 10: war, military, world, united_states, american, navy, medal, training, honor, army",1
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-240/2972,"topic 1: fire, day, time, hours, killed, people, found, days, accident, crash
topic 2: west, song, album, hop, hip, music, track, rap, jay-z, production
topic 3: henry, king, england, pope, bishop, edward, richard, abbey, archbishop, death
topic 4: war, military, world, united_states, american, navy, medal, training, honor, army
topic 5: series, bbc, television, episode, broadcast, programme, episodes, filming, production, adam
topic 6: smith, massachusetts, boston, governor, adams, walker, new_york, colonial, maine, new_hampshire
topic 7: race, oxford, cambridge, boat, blues, crew, time, won, crews, lengths
topic 8: french, france, paris, austrian, napoleon, austria, swiss, italy, rhine, austrians
topic 9: city, population, area, largest, county, located, home, residents, average, school
topic 10: king, hungary, stephen, hungarian, andrew, prince, louis, charles, according, duke",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-240/2972,"topic 1: school, students, education, schools, university, college, student, year, campus, years
topic 2: championship, match, team, wrestling, tag, defeated, title, episode, wwe, time
topic 3: formula, function, space, number, matrix, set, linear, called, example, triangle
topic 4: scotland, scottish, century, edinburgh, scots, glasgow, style, houses, early, built
topic 5: star, trek, episode, enterprise, series, season, crew, generation, ship, voyager
topic 6: said, stated, media, public, decision, people, reported, saying, controversy, group
topic 7: years, later, life, time, year, born, family, early, career, school
topic 8: storm, hurricane, damage, winds, people, rainfall, flooding, million, florida, state
topic 9: company, product, sold, products, sales, market, brand, new, advertising, store
topic 10: polish, russian, poland, russia, swedish, sweden, danish, denmark, commonwealth, lithuanian",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-240/2972,"topic 1: mars, thomas, keith, logan, emma, duncan, bell, mac, writing, mystery
topic 2: ship, italian, guns, fleet, war, ships, tons, main, italy, battery
topic 3: match, event, triple, ring, raw, edge, michaels, wwe, title, championship
topic 4: highway, north, state, michigan, road, street, east, runs, south, freeway
topic 5: soviet, party, soviet_union, communist, leadership, congress, secretary, chairman, economic, state
topic 6: company, million, business, billion, bank, financial, companies, firm, investment, largest
topic 7: government, services, system, program, management, members, public, national, local, organization
topic 8: published, work, works, novel, literary, writing, wrote, literature, writer, stories
topic 9: games, olympic, olympics, athletes, events, sports, winter, sport, summer, event
topic 10: film, disney, animated, animation, story, studio, toy, characters, beast, feature",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-240/2972,"topic 1: emperor, chinese, han, dynasty, china, court, bce, song, capital, imperial
topic 2: india, indian, pakistan, delhi, bombay, madras, british, hindi, sri_lanka, hindu
topic 3: band, album, group, guitar, track, recording, recorded, live, songs, released
topic 4: plants, plant, tree, leaves, trees, flowers, garden, flower, seeds, gardens
topic 5: battalion, war, following, units, japanese, training, australian, time, battalions, service
topic 6: japanese, chinese, china, japan, dutch, korean, indonesian, indonesia, asian, singapore
topic 7: fire, day, time, hours, killed, people, found, days, accident, crash
topic 8: virginia, lincoln, lee, union, confederate, georgia, slaves, war, civil, slavery
topic 9: maryland, game, season, team, football, record, bowl, games, teams, coach
topic 10: prison, drug, thompson, prisoners, escape, crime, criminal, trafficking, inmates, marijuana",1
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-240/2972,"topic 1: story, time, plot, character, series, world, find, man, takes, help
topic 2: chess, game, fischer, player, cards, match, players, play, games, tournament
topic 3: sam, angel, dean, monster, connor, john, demon, vampire, devil, hell
topic 4: century, road, built, site, house, london, street, centre, area, local
topic 5: food, chicken, cheese, cooking, meat, bacon, dishes, served, cream, cuisine
topic 6: released, series, manga, anime, story, japanese, japan, characters, volume, volumes
topic 7: liquid, crystal, metals, metal, group, phase, form, water, elements, phases
topic 8: persian, greek, alexander, greece, athens, fleet, philip, greeks, battle, allies
topic 9: boat, submarine, british, boats, german, sank, patrol, war, sunk, submarines
topic 10: british, london, england, britain, wales, english, war, ireland, united_kingdom, sir",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-260/2972,"topic 1: episode, mulder, scully, series, files, television, season, agents, called, later
topic 2: campaign, election, presidential, president, republican, political, candidate, senator, nomination, democratic
topic 3: party, election, minister, government, prime, political, leader, parliament, labour, elections
topic 4: memorial, war, monument, statue, cemetery, sculpture, memorials, fountain, site, ceremony
topic 5: film, role, actor, played, starred, appeared, performance, comedy, award, acting
topic 6: ants, species, bees, workers, colony, larvae, nest, colonies, nests, insects
topic 7: bach, movement, movements, text, major, bass, music, composed, second, work
topic 8: murphy, glee, club, guest, episode, lynch, series, members, performance, music
topic 9: open, final, murray, won, tournament, round, match, lost, world, sets
topic 10: triangle, edge, curve, edges, patterns, shape, area, form, sides, path",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-260/2972,"topic 1: land, county, town, local, farm, village, area, property, acres, government
topic 2: comic, comics, story, series, book, characters, strip, marvel, character, max
topic 3: company, million, business, billion, bank, financial, companies, banks, investment, firm
topic 4: guitar, hero, game, songs, band, games, series, music, players, song
topic 5: fire, men, killed, shot, man, said, later, left, found, day
topic 6: students, university, college, campus, president, student, school, members, national, society
topic 7: music, soundtrack, album, game, tracks, released, series, original, composed, theme
topic 8: book, published, books, wrote, history, isbn, work, author, writing, edition
topic 9: canada, canadian, montreal, alberta, toronto, ontario, quebec, government, province, williams
topic 10: championship, wrestling, team, title, tag, moore, world, time, nwa, match",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-260/2972,"topic 1: oil, production, industry, trade, workers, pipeline, mining, coal, factory, began
topic 2: bay, lighthouse, whale, port, light, point, galveston, shore, peninsula, gulf
topic 3: family, father, son, death, brother, died, daughter, children, years, wife
topic 4: contest, final, song, winner, competition, announced, countries, held, country, semi
topic 5: police, murder, trial, death, case, crime, found, evidence, prison, arrested
topic 6: race, oxford, cambridge, boat, blues, crew, time, won, crews, lengths
topic 7: road, route, north, highway, east, state, intersection, delaware, areas, heads
topic 8: race, won, roberts, year, horse, races, track, racing, win, old
topic 9: video, online, website, media, twitter, internet, site, youtube, announced, million
topic 10: mulder, episode, scully, series, season, carter, alien, episodes, man, x-files",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-260/2972,"topic 1: building, built, tower, hall, walls, wall, construction, main, buildings, architecture
topic 2: interchange, freeway, lane, highway, road, street, avenue, north, lanes, south
topic 3: paul, susan, storyline, character, said, neighbours, relationship, later, mark, soap
topic 4: dragon, world, game, magic, character, role, characters, monsters, player, playing
topic 5: episode, glee, rachel, number, viewers, kurt, song, finn, called, watched
topic 6: film, role, actor, played, starred, appeared, performance, comedy, award, acting
topic 7: bridge, construction, tunnel, project, traffic, road, million, opened, bridges, built
topic 8: court, federal, amendment, state, united_states, supreme_court, case, act, law, tax
topic 9: birds, species, bird, breeding, nest, black, eggs, brown, range, white
topic 10: lap, race, second, lead, laps, position, later, edwards, pit, points",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-260/2972,"topic 1: aircraft, engine, wing, production, design, speed, flight, engines, fuel, prototype
topic 2: episode, michael, office, jim, dwight, pam, series, andy, season, received
topic 3: nuclear, research, physics, professor, work, science, war, scientific, director, atomic
topic 4: episode, jack, liz, tracy, series, nbc, rock, fey, jenna, season
topic 5: episode, star, trek, enterprise, series, season, crew, generation, ship, voyager
topic 6: oil, production, industry, trade, workers, pipeline, mining, coal, factory, began
topic 7: land, county, town, local, farm, village, area, property, acres, government
topic 8: roman, rome, constantine, pope, emperor, philip, italian, cardinal, coins, italy
topic 9: highway, state, north, michigan, road, east, runs, street, south, near
topic 10: radio, computer, digital, machine, use, system, technology, software, station, stations",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-260/2972,"topic 1: museum, library, collection, art, exhibition, collections, public, million, history, gallery
topic 2: video, online, website, media, twitter, internet, site, youtube, announced, million
topic 3: australia, test, innings, miller, match, runs, england, second, took, tour
topic 4: family, father, son, death, brother, died, daughter, children, years, wife
topic 5: blues, recorded, music, recording, morrison, jazz, songs, song, country, album
topic 6: music, opera, company, gilbert, hall, orchestra, sullivan, theatre, musical, act
topic 7: division, brigade, regiment, german, artillery, infantry, attack, men, day, troops
topic 8: government, police, people, political, said, rights, attacks, protests, security, group
topic 9: squadron, wing, raaf, training, air, flying, squadrons, aircraft, unit, war
topic 10: court, federal, amendment, state, united_states, supreme_court, case, act, law, tax",1
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-260/2972,"topic 1: castle, century, built, castles, tower, bailey, england, stone, south, walls
topic 2: dance, dancing, kelly, dancers, ballet, music, entertainment, dancer, style, floor
topic 3: ship, destroyer, convoy, war, german, ships, april, escort, escorted, transferred
topic 4: french, ships, british, fleet, captain, ship, squadron, admiral, battle, gun
topic 5: ships, guns, class, tons, long, design, gun, armor, turrets, thick
topic 6: plants, evolution, species, plant, organisms, life, natural, botanical, evolutionary, scientific
topic 7: shark, species, sharks, long, fin, fins, small, females, large, dorsal
topic 8: war, military, british, world, units, forces, force, army, training, soldiers
topic 9: women, men, children, woman, female, work, sex, child, gender, male
topic 10: roman, rome, constantine, pope, emperor, philip, italian, cardinal, coins, italy",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-260/2972,"topic 1: season, series, episodes, episode, television, cast, second, viewers, finale, network
topic 2: carey, christmas, mariah, album, holiday, santa, remix, song, felt, bye
topic 3: canada, canadian, montreal, alberta, toronto, ontario, quebec, government, province, williams
topic 4: byzantine, emperor, armenian, ottoman, army, constantinople, bulgarian, byzantines, city, arab
topic 5: war, military, british, world, units, forces, force, army, training, soldiers
topic 6: breed, dog, dogs, breeds, white, sheep, coat, cat, cats, known
topic 7: mountain, ice, volcano, volcanic, summit, years, lava, activity, mount, eruption
topic 8: formula, frequency, circuit, power, resistance, voltage, line, negative, current, filter
topic 9: tour, concert, stage, live, performance, shows, performed, audience, performances, set
topic 10: water, lake, species, area, fish, areas, years, found, large, rivers",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-260/2972,"topic 1: team, stadium, sports, players, teams, football, game, league, games, club
topic 2: roman, rome, constantine, pope, emperor, philip, italian, cardinal, coins, italy
topic 3: class, locomotives, locomotive, railway, steam, railways, built, gauge, train, passenger
topic 4: clark, clarke, oliver, season, daniels, superman, ford, indiana, burns, series
topic 5: match, runs, cricket, england, wickets, scored, test, matches, played, series
topic 6: line, train, service, rail, trains, system, lines, stations, speed, cars
topic 7: emperor, han, dynasty, chinese, song, court, china, bce, capital, imperial
topic 8: american, native, missouri, west, railroad, minnesota, miles, river, illinois, fort
topic 9: game, games, development, team, video, released, halo, project, release, players
topic 10: breed, dog, dogs, breeds, white, sheep, coat, cat, cats, known",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-260/2972,"topic 1: women, men, children, woman, female, work, sex, child, gender, male
topic 2: radio, computer, digital, machine, use, system, technology, software, station, stations
topic 3: units, system, names, unit, metric, mass, kilogram, use, measure, defined
topic 4: king, royal, kingdom, reign, kings, son, death, throne, died, century
topic 5: album, band, music, songs, rock, release, released, record, sound, track
topic 6: creek, watershed, feet, miles, trout, mouth, second, stream, tributary, percent
topic 7: ships, fleet, battle, german, admiral, british, fire, cruisers, cruiser, ordered
topic 8: later, life, years, time, born, career, year, school, early, family
topic 9: oil, production, industry, trade, workers, pipeline, mining, coal, factory, began
topic 10: spears, cyrus, swift, britney, video, pop, music, best, time, ending",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-280/2972,"topic 1: mountain, miles, trail, feet, pass, summit, mountains, path, mount, west
topic 2: police, rights, government, people, strike, protests, protest, protesters, violence, workers
topic 3: team, world, won, medal, gold, championships, time, record, meter, national
topic 4: singapore, law, public, article, constitution, act, right, rights, parliament, court
topic 5: station, line, services, trains, railway, bristol, platform, service, passenger, opened
topic 6: game, player, players, version, gameplay, new, released, mode, characters, playstation
topic 7: match, event, impact, team, joe, angle, episode, styles, championship, tag
topic 8: film, million, said, released, role, character, action, effects, release, production
topic 9: light, units, system, newton, mass, unit, metric, watson, measure, kilogram
topic 10: glee, episode, club, rachel, number, kurt, song, finn, performance, songs",1
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-280/2972,"topic 1: squadron, wing, air, raaf, training, aircraft, flying, war, squadrons, unit
topic 2: police, drug, crime, killed, members, criminal, gang, bomb, group, shooting
topic 3: character, story, death, later, find, kill, plot, help, man, takes
topic 4: medical, hospital, health, treatment, patients, cancer, care, patient, disease, use
topic 5: team, stadium, sports, players, club, teams, football, league, games, game
topic 6: time, new, later, despite, years, began, end, early, came, took
topic 7: plants, plant, garden, gardens, botanical, flower, flowers, wild, names, classification
topic 8: art, painting, work, artists, artist, paintings, works, painted, portrait, figures
topic 9: campaign, election, president, presidential, kennedy, republican, candidate, nomination, senator, political
topic 10: moral, life, self, human, conscience, soul, spiritual, religious, states, religion",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-280/2972,"topic 1: road, route, highway, north, state, lane, east, intersection, heads, continues
topic 2: team, season, basketball, big, points, game, high, michigan, year, conference
topic 3: hurricane, storm, winds, mph, september, damage, tropical, august, cyclone, category
topic 4: species, body, like, water, animals, fossils, fossil, million, form, known
topic 5: wine, salt, beer, production, produced, alcohol, tea, farm, cattle, sheep
topic 6: bach, movement, movements, music, text, major, bass, work, composed, second
topic 7: allen, british, boston, militia, concord, men, lexington, bridge, colonial, fire
topic 8: film, films, director, production, movie, released, directed, cinema, work, hollywood
topic 9: memorial, war, statue, monument, sculpture, memorials, fountain, design, ceremony, bronze
topic 10: park, area, land, site, festival, opened, visitors, located, year, acres",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-280/2972,"topic 1: language, english, languages, word, words, use, speakers, spoken, system, written
topic 2: new_york, washington, american, new_york_city, united_states, new_jersey, pennsylvania, philadelphia, virginia, maryland
topic 3: hurricane, storm, winds, mph, september, damage, tropical, august, cyclone, category
topic 4: song, songs, version, music, single, love, lyrics, performed, recorded, live
topic 5: season, series, episodes, episode, television, cast, second, viewers, characters, finale
topic 6: art, painting, work, artists, artist, paintings, works, painted, portrait, figures
topic 7: military, war, forces, operations, afghanistan, iraq, force, weapons, special, support
topic 8: film, films, director, production, movie, released, directed, cinema, work, hollywood
topic 9: regiment, brigade, attack, fire, men, gun, turkish, machine, day, wounded
topic 10: party, election, minister, government, labour, leader, prime, parliament, leadership, political",1
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-280/2972,"topic 1: henry, king, lord, england, earl, english, sir, edward, james, royal
topic 2: california, johnson, oregon, moore, jones, portland, san_francisco, arizona, san_diego, los_angeles
topic 3: aircraft, fighter, pilot, squadron, flying, air, shot, war, victories, pilots
topic 4: brigade, division, unit, units, war, combat, headquarters, corps, support, training
topic 5: guitar, game, hero, songs, games, players, series, band, music, song
topic 6: members, organization, national, group, program, organizations, member, society, membership, local
topic 7: team, season, basketball, big, points, game, high, michigan, year, conference
topic 8: carey, song, mariah, album, remix, honey, felt, release, chart, live
topic 9: president, bush, clinton, paul, white_house, presidential, obama, reagan, administration, gore
topic 10: children, brain, speech, communication, language, use, words, age, blind, eye",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-280/2972,"topic 1: pressure, gas, cylinder, cylinders, diving, oxygen, dive, breathing, air, valve
topic 2: comic, comics, issue, stories, published, magazine, strip, issues, story, book
topic 3: fight, round, martin, robinson, hughes, boxing, title, champion, fighting, poker
topic 4: album, drake, mars, hop, hip, jay-z, released, featuring, single, sample
topic 5: stone, site, found, roman, tomb, pyramid, century, cave, structure, stones
topic 6: persian, greek, alexander, greece, fleet, athens, philip, greeks, battle, allies
topic 7: court, trial, case, judge, charges, evidence, attorney, legal, guilty, investigation
topic 8: ship, guns, inches, inch, gun, long, feet, deck, tons, class
topic 9: police, rights, government, people, strike, protests, protest, protesters, violence, workers
topic 10: ottoman, croatia, romanian, croatian, serbian, romania, yugoslavia, serbia, bulgarian, ottomans",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-280/2972,"topic 1: star, trek, series, character, voyager, episode, wars, original, crew, space
topic 2: game, nintendo, games, mario, series, released, player, japan, super, best
topic 3: brigade, division, unit, units, war, combat, headquarters, corps, support, training
topic 4: women, gay, men, sex, woman, sexual, female, children, male, gender
topic 5: german, war, hitler, germany, jewish, jews, nazi, berlin, holocaust, world
topic 6: species, body, like, water, animals, fossils, fossil, million, form, known
topic 7: season, baseball, team, league, games, played, manager, career, game, indians
topic 8: election, vote, council, elected, elections, votes, members, candidates, candidate, party
topic 9: ship, guns, fleet, war, ships, service, italian, tons, torpedo, cruiser
topic 10: water, dam, oil, construction, pipeline, project, power, waste, feet, site",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-280/2972,"topic 1: india, temple, indian, hindu, goddess, day, people, bombay, buddhist, madras
topic 2: brown, rihanna, girl, loud, love, bow, bad, world, turn, stupid
topic 3: henry, king, lord, england, earl, english, sir, edward, james, royal
topic 4: match, runs, cricket, england, test, scored, wickets, matches, team, season
topic 5: castle, century, built, castles, tower, bailey, walls, stone, south, wall
topic 6: hungary, king, stephen, charles, andrew, hungarian, duke, son, louis, according
topic 7: election, vote, council, elected, elections, votes, members, candidates, candidate, party
topic 8: police, murder, death, said, found, case, body, evidence, told, victims
topic 9: street, chicago, city, illinois, district, avenue, area, historic, neighborhood, streets
topic 10: album, drake, mars, hop, hip, jay-z, released, featuring, single, sample",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-280/2972,"topic 1: british, fort, american, general, men, troops, militia, howe, washington, americans
topic 2: usher, dvd, music, video, single, released, live, release, remix, track
topic 3: county, population, district, area, located, community, school, average, age, miles
topic 4: match, event, impact, team, joe, angle, episode, styles, championship, tag
topic 5: tropical, storm, hurricane, depression, season, september, storms, damage, october, august
topic 6: court, law, amendment, state, act, case, federal, supreme_court, justice, united_states
topic 7: military, war, forces, operations, afghanistan, iraq, force, weapons, special, support
topic 8: ice, volcano, volcanic, lava, eruption, activity, years, flows, summit, ago
topic 9: mountain, miles, trail, feet, pass, summit, mountains, path, mount, west
topic 10: storm, tropical, hurricane, winds, system, low, september, mph, cyclone, convection",0
